,contents,label
613,김장호 구미시장은 1617일 이철우 경북도지사와 함께 도레이 도쿄 본사 및 가마쿠라에 위치한 첨단융합연구소를 방문하여 도레이첨단소재주 이영관 회장과 탄소섬유산업 및 도레이 한국법인의 지속적인 성장방안에 대해 논의했다.,1
614,함양군은 6월 15일 농림축산식품부 정황근 장관을 비롯한 관계자들이 우리나라 양파 기계화 우수모델로 육성중인 함양군을 찾아 양파 기계 수확 현장을 점검하고 애로사항을 청취했다.,1
615,고흥군은 16일 군청 팔영산홀에서 고흥 흥양농협및 제주 서귀포농협과 고흥군제주도산 농수특산물 유통 활성화를 위한 업무협약을 체결했다.,1
616,지난 6월 12일부터 14일까지 인도네시아 발리에서 열린 지속가능발전교육 2030 아태지역 네트워크 회의ESDNet 2030 AsiaPacific Regional Meeting에 25개 참가국들은 ESD for 2030 국가계획 수립과 이행 현황을 공유했으며 지속가능발전교육ESD 활동의 중심주체인 지자체 학교 및 교원 단체 청년 NGO 및 기업은 지속가능발전교육ESD의 주류화를 위한 활동 사례와 의견을 나눴다.,1
617,지난 16일 캄보디아에서 개최된 제55차 동아시아 및 태평양 지역위원회기간6. 1416. 중 진행된 집행이사국 선거에 출마해 중국일본인도네시아와 함께 20232027년 임기 동안 아태지역을 대표하는 집행이사국으로 선출된 대한민국은 코로나 19시대 이후 재편되는 글로벌 관광시장을 선점하기 위해 격화되는 경쟁을 반영하듯 예전과 달리 투표까지 가는 경합 끝에 적은 표수 차이로 최종 4개국이 선출됐다.,1
618,한국자유총연맹총재 강석호은 지난 15일 저녁 북한이 한미 간 2023 연합합동화력격멸훈련에 반발하며 동해상으로 단거리탄도미사일SRBM 2발을 발사한 것에 대해 국제평화와 안보 글로벌 핵 비확산 체제에 대한 심각한 위협으로 보고 엄중히 경고했다.,1
619,여수해양경은 태풍 내습기 대비 수난구호 기관단체간 긴밀한 협력체계 구축을 위해 지역해양수색구조기술위원회를 개최하여 여수광양항 정박지 투묘 선박의 닻 끌림에 의한 해양 사고 예방을 위해 여수지방해수산청 선박대피협의회 조기 개최 요청 및 태풍 경로 고려 사전 피항 조치 등 안전관리 방안에 대해 토의했다.,1
620,장수군 계북면 지역사회보장협의체김재수가 14일과 15일 2일간 계북면 원양교회에서 지역주민 100여 명을 대상으로 무료 안과 진료 봉사활동을 펼쳤으며 봉사단 위원들은 진료시간 동안 자원봉사자로 나서 대기자들 줄세우기 검사 보조 거동불편 어르신 차량 이동 서비스 등을 도왔다.,1
621,매주 토요일에 가족 행복 투어 일요일에 자연역사 투어 등 정기 운행과 단체관람객을 위한 수시 운행 관광 약자를 위한 맞춤형 운행 등 여러 프로그램으로 운영되는 오산시티투어가 6월 17일부터 매주 토요일에 가족 행복 투어 일요일에 자연역사 투어 등 정기 운행과 함께 단체관람객을 위한 수시 운행 관광 약자를 위한 맞춤형 운행 등 여러 프로그램으로 운영된다.,1
622,국내 배터리 기업들의 경쟁력과 산업 가치를 강화해 세계시장을 선점할 수 있도록 최초로 해외에서 개최하는 이차전지 전시회인 인터배터리 유럽 2023에 포항시가 참가하여 이차전지 소재 전주기 밸류체인을 갖춘 산업 생태계를 박람회 참가자들에게 홍보하고 포항의 우수한 이차전지 산업 인프라와 투자환경을 설명하고 유럽 이차전지 산업 동향을 파악했다.,1
623,최대호 안양시장이 경기신용보증재단이하 경기신보의 일일 명예 지점장으로 위촉돼 관내 중소기업과 소상공인을 대상으로 경영상 애로사항과 건의사항 등을 청취했다.,1
624,48년생 기대와 희망으로 위기와 맞서보자.60년생 꼼꼼했던 준비 기회가 되어준다.,1
625,옹진군은 인천시의회 제288회 정례회 제3차 행정안전위원회에서 수정 가결된 인천시 원도심활성화특별회계 설치 및 운용 조례 일부개정조례과 관련하여 옹진군이 처한 입장과 의견을 담은 의견서를 인천광역시 의회로 지난 13일 제출했다.,1
626,2013년 자매 자매결연을 맺은 이후 올해 10주년을 기념하여 서로 간의 주민자치위원회 결연관계를 돈독히 하기 위해 성남시 백현동 주민자치위원회가 지난 14일 대천1동 행정복지센터를 방문했다.,1
627,논산시는 지난 14일 연산면 오산리 소재의 한 비닐하우스에서 연산면 오산리 소재의 한 비닐하우스에서 영농 부산물 파쇄 연시회를 열어 수확이 끝난 수박 넝쿨을 파쇄하는 기술 시연과 함께 그동안 처리 방법이 마땅치 않아 소각되거나 버려졌던 부산물들을 보다 환경친화적인 방법으로 처리할 수 있을 것이라 전했다.,1
628,예천군은 6월 1일을 기준으로 예천군에 등록된 자동차 건설기계 125cc 초과 이륜자동차 소유자에게 부과되는 제1기분 자동차세 20439건 21억9천3백만원을 부과했으며 납부기한은 6월 30일까지로 전국 모든 금융기관의 현금자동인출기에서 현금카드 신용카드 통장으로 납부할 수 있다.,1
629,지난 6월 12일 봉양면 도원1리 방매 주민들을 대상으로 의성군자원봉사센터에서 이불세탁 서비스 의성군보건소에서 노인우울증 및 자살예방교육 치매예방교육을 봉양면여성의용소방대에서 소방교육 및 응급예방교육을 제공하여 주민들이 여름철에 대비하여 위생과 건강을 모두 챙기는 시간을 가졌다.,1
630,태안군은 국민기초생활보장법 상 생계의료주거교육급여 수급자로서 본인이나 세대원이 노인 영유아 장애인 임산부 환자중증희귀중증난치 한부모가족 소년소녀가정 중 하나에 해당하면 국민기초생활보장법 상 생계의료주거교육급여 수급자로서 본인이나 세대원이 노인 영유아 장애인 임산부 환자중증희귀중증난치 한부모가족 소년소녀가정 중 하나에 해당하면 국민기초생활보장법 상 생계의료주거교육급여 수급자로서 본인이나 세대원이 노인 영유아 장애인 임산부 환자중증희귀중증난치 한부모가족 소년소녀가정 중 하나에 해당하면 국민기초생활보장법 상 생계의료주거교육급여 수급자로서 본인이나 세대원이 노인 영유아 장애인 임산부 환자중증희귀중증난치 한부모가족 소년소녀가정 중 하나에 해당하면 주민등록표상 가구원 수에 따라 연간 1인 가구 14만 9800원 2인 가구 20만 5700원 3인 가구 29만 2500원 4인 가구 이상 37만 9600원이 차등 지급된다.,1
631,시흥시는 2022년 기준 매출액 30억 원 이상 400억 원 미만인 관내 중소기업 중 최근 3년간 연구개발 투자액이 3 이상이거나 매출액 증가율 또는 매출액 대비 수출액이 8 이상인 기업을 대상으로 시흥형 강소기업 육성 디딤돌 사업 참여기업을 30일까지 모집한다.,1
632,진도군이 14일 진도초등학교 철마관에서 관내 7개 초등학교 56학년 323명을 대상으로 진도에 대한 관심과 자긍심을 높이고자 제1회 진도사랑 골든벨을 개최했다.,1
633,광주 남구 봉선시장 주차타워가 8월말까지 시범 운영한 뒤 9월께 본격적인 가동에 들어가면 전통시장 주변의 주차난 해소와 상권 활성화에 큰 보탬을 줄 것으로 전망된다.,1
634,제28회 환경의 날6월 5일을 맞아 영양군은 왕피천 생태경관보전지역 내 쓰레기 수거 등 자연정화활동을 통해 영양군 미래 자연환경에 대해 다시 한 번 생각하는 계기를 마련했고 영양 양수발전소 유치를 위한 공감대 형성과 유치를 지지하는 붐업boom up 분위기를 조성하기 위해 참여 직원 모두가 챌린지 행사를 진행했다.,1
635,강동구는 6월 14 16일 이틀에 걸쳐 강동구청 대강당에서 관내 장기요양기관 종사자 100여 명을 대상으로 시설의 회계 투명성을 제고하고 어르신 돌봄서비스 질 향상을 도모하고자 작년에 이어 올해 두 번째로 재무회계 업무능력 향상을 위한 실무교육을 실시한다고 밝혔다.,1
636,이철우 경북도지사는 15일 취약계층 냉방비 지원을 위한 우리경북 일상회복 착착착 나눔캠페인에 도내 1호로 성금을 기부했다.,1
637,염종현 경기도의회 의장이 6·25 전쟁 정전협정 70주년을 맞아 유엔 참전국 4개국 출신의 육군사관생도 11명과 육군사관학교 생도 1대대장 이진수 중령 등이 참석한 가운데 유엔 참전국 출신 육군사관생도를 의회로 초청해 감사의 뜻을 전했다.,1
638,청주동부동부소방서는30일까지다중이용업소의자율안전관리문화정착과사회적안전공감대확산을위한2023년안전관리우수업소를모집한다고밝혔으며우수업소로선정되면2년간화재안전조사와소방안전교육면제영업주소방서장표창등의혜택을 받을수있다.,1
639,인천광역시와 인천관광공사는 6월 15일 인천 앞바다가 보이는 상상플랫폼 야외 광장에서 인천의 대표 먹거리인 신포시장 닭강정과 인천 지역맥주를 즐기며 1883 인천맥강파티를 만끽했다고 밝혔다.,1
640,여수시는 태풍호우 등 여름철 빈번한 자연재난이 전망됨에 따라 재난대책을 추진해 인명피해 ZERO화에 나선다.,1
641,성남시는 17일 백현카페문화거리 일대 상권을 제3호 특화거리로 지정하여 17일오후1시비전공감 및 제막식을 개최하고 백현카페문화거리 내 매장에서3만원 이상 구매한 영수증을 사회관계망서비스SNS에인증한 고객을 대상으로 우산에코백 등의 굿즈를 증정한다.,1
642,장수군이 전라북도 문화관광재단 공모사업으로 추진하는 Maestro BTS 공연을 20일 오후 7시30분 장수한누리전당 소공연장에서 개최하며 바흐 베토벤 차이코프스키 슈베르트 등 시대를 초월한 거장들의 대표곡을 성악가들과 오케스트라의 멋진 라이브 협주로 만나볼 수 있다.,1
643,남원시의회 자치행정위원회는 9일부터 2023년 상반기 업무추진실적 보고 및 하반기 업무추진계획을 청취하였으며 김정현 위원장을 비롯한 자치행정위원회 위원들은 남원시의 건설적인 발전 방향에 대한 대안제시와 함께 인사 문제로 인해 대민 업무와 직원들의 사기에 영향을 끼치지 않도록 신중한 인사를 집행부에 주문하였다.,1
644,미용업에 종사하고 있는 자원봉사자들이 주축이 되어 머리 손질을 위해 시내까지 장거리 이동을 해야 하는 소무의도 주민들에게 도움을 주고자 미용실이 없어 머리 손질을 위해 장거리 이동을 해야 하는 소무의도 주민들에게 도움을 주고자 소무의도에서 이미용 봉사활동을 진행했다.,1
645,옹진문화원이 주관하고 옹진군이 후원하는 2023 찾아가는 힐링문화생활공연이 15일 북도면북도면주민체육센터을 시작으로 22일 연평면연평주민체육센터 다음달 4일 영흥면늘푸른센터에서 개최된다.,1
646,한국인터넷진흥원원장 이원태 이하 KISA과 정보통신망 이용촉진 및 정보보호 등에 관한 법률이하 정보통신망법 온라인 설명회 공동 개최 및 홍보물 제작배포 유관기관을 통한 홍보 추진 등 방송통신위원회 소속 방송통신사무소는 스팸 수신으로 인한 국민들의 사회적경제적인 피해를 줄이기 위해 불법스팸 전송방지 및 피해예방 홍보활동을 대대적으로 실시한다고 밝혔다.,1
